Trajectory,Frame,x,y
91,277,422.403473,141.252686
91,278,425.128784,140.402252
91,279,424.558014,140.099838
91,280,427.431152,143.131836
91,282,420.726471,146.257172
91,283,419.42865,145.662277
92,260,375.428314,307.616302
92,262,371.764984,312.200195
92,263,370.546997,313.277435
92,264,372.785553,314.394623
92,265,370.889008,312.593689
92,266,370.460052,311.156158
92,267,368.594666,309.253571
92,269,362.780029,312.389679
92,270,364.499481,312.457153
92,271,366.212067,311.188446
93,261,375.250916,131.253418
93,262,374.662689,128.308304
93,263,375.355347,126.069099
93,264,375.315887,124.615265
93,266,376.653168,126.36171
94,265,383.60907,151.05687
94,266,382.965485,149.412659
94,267,384.723572,148.12793
94,268,387.087341,148.124115
94,269,386.904327,147.815491
94,270,385.808258,147.182693
94,271,384.175171,147.452286
94,272,385.123993,148.314636
94,273,385.212952,149.05722
94,274,385.254272,147.633698
94,275,383.52478,148.312286
94,276,382.403198,147.759155
94,277,379.963776,146.720657
94,278,380.531281,147.109329
94,279,381.91214,145.459213
94,280,383.139801,143.402924
95,266,352.650391,211.578964
95,267,351.348328,214.364594
95,268,349.783722,213.635834
95,269,349.583466,215.336487
95,270,352.822235,216.345154
95,271,354.444519,216.146454
95,272,354.18219,214.526291
